name	lat	lon	amenity	shop
5M Migros	41.2761644	36.3548399		supermarket
Turkish kiosk	40.9080981	29.318874	cafe	
Simit saray	40.9079435	29.318696	cafe	
Taka Mia	40.9077857	29.3181897	cafe	
Karafirin	40.9076332	29.317842	cafe	
Hot simit	40.9074839	29.3174053	cafe	
Take off	40.9073935	29.3171869	cafe	
(isimsiz)	36.1994099	29.6420772	bar	
Venn Fırın	41.2572982	36.5554772	cafe	
Şok Market	41.2502438	36.548229		convenience
Dedenin Yeri Aile Çay Bahçesi	41.2374991	36.5421771	fast_food	
Abdik İkizler	41.2375232	36.5400196		convenience
Giritli	41.2361966	36.5561365	cafe	
(isimsiz)	41.2207301	36.6067731	cafe	
Koşginoğlu Kardeşler Ekmek Fırını	41.2113267	36.6836001	cafe	
Tarihi İstek Pide	41.2076873	36.6896463	cafe	
Güneş Büfe	41.2081452	36.6904577		convenience
Aşçı Zeki Usta	41.2070474	36.6915111	cafe	
(isimsiz)	37.9189067	29.1212598		convenience
Landscape	37.9189324	29.1212165	restaurant	
(isimsiz)	36.9480229	30.8521956	restaurant	
(isimsiz)	36.9478922	30.8526696	restaurant	
Köfteci Cihat	36.9483128	30.8532176	restaurant	
Carrefour	36.8583528	30.776371		supermarket
Yeşilkent Düğün Salonu	41.290003	36.2891786	restaurant	
(isimsiz)	41.293624	36.2530024	fast_food	
Kuzu Evi Et Mangal	41.29312	36.2474593	cafe	
Evi Et Mangal	41.2919291	36.2474037	cafe	
Söğüt Döner	40.9714144	29.1361251	fast_food	
BİM	40.9717058	29.1361284		supermarket
A101	38.3901057	27.0734955		supermarket
BİM	38.3898453	27.0734642		supermarket
İpek	36.2432056	29.9866694	restaurant	
Kervan Restaurant	40.8746444	29.1298251	restaurant	
istasyon cafe	41.3965755	41.4206488	cafe	
(isimsiz)	40.989647	29.1055701		supermarket
File	40.7554242	30.023025		supermarket
BİM	40.7546411	30.0232162		supermarket
Kaya Çiftliği	40.7551291	30.0232619		convenience
A101	40.7553986	30.0240154		supermarket
mint.	36.2008168	29.6415281	restaurant	
Şafak Market	40.7552493	30.0214043		convenience
Özer Lahmacun & Pide Salonu	40.7556069	30.0186069	restaurant	
Şok	40.7553645	30.0248417		supermarket
Akmar Market	40.7553548	30.025715		convenience
A101	38.7416912	41.5026298		supermarket
Kalamissia	40.9744607	29.0425276	cafe	
Carrefour	36.5789464	29.1564024		convenience
Bizim Ev Izgara Gözleme	41.4937743	27.9804739	restaurant	
Şok	41.4945809	27.9828027		supermarket
Trabzon Fırın Ekmeği	41.4946352	27.9835685		bakery
Hiclal Gıda	41.4947798	27.9840593		convenience
Melih Kasap Aile Köfte Salonu	41.4948999	27.9844932	restaurant	
Merkez Kıraathanesi	41.4949335	27.9846695	cafe	
Akdere Market	41.4967059	27.9879861		convenience
A101	36.7106705	37.1385039		supermarket
جيري فتار قهوة ومطعم	41.0169486	28.9662614	restaurant	
Köfteci Yusuf	40.9849716	29.0395235	restaurant	
Ozel seblezi doner	39.7683598	30.522126	fast_food	
Çorbasi Nezir	40.1804017	29.0732504	restaurant	
Ekomini	40.755558	30.0309444		convenience
Özpolatlar	40.7548292	30.0298109	restaurant	
Somuncu Baba	40.7551505	30.0286864		bakery
Aktem Yemek Salonu	40.7551684	30.0279658	restaurant	
Günkay Market	40.7552483	30.0273351		supermarket
File	39.8553871	32.6462918		supermarket
Bambino Fırın	39.8550393	32.6464544		bakery
Noww	39.8549182	32.6465213		bakery
Starbucks	39.8548709	32.646551	cafe	
BAP	40.9703329	29.0756835	restaurant	
A101	37.7711912	30.5504414		supermarket
A101	37.7698895	30.5515913		supermarket
Karadeniz Birlik Kıraathanesi	41.1035446	28.8664379	cafe	
Has Çiğköfte Dünyası	41.1025684	28.8668586	fast_food	
Üstün Pastanesi	41.1021568	28.8671209		bakery
Pınar Unlu Mamülleri	41.1020404	28.8671336		bakery
Lucky Lounge	41.0226502	28.9002042	cafe	
Maris Kebap Lahmacun	41.0200053	28.9004527	fast_food	
A101	39.8516221	32.6499802		supermarket
Masha Meshe	39.8540073	32.6514058	cafe	
Nebahat	39.8538038	32.6514176	restaurant	
Alaattin Ocakbaşı Adana Kebapçısı	39.8540159	32.6509655	restaurant	
Aspava Döner	37.8886431	41.1284673	fast_food	
(isimsiz)	36.8571522	30.7356814	cafe	
Arasta Fırını	41.6783473	26.5577544		bakery
Ötüken Kahve	41.6778469	26.556736	cafe	
Fern Cafe	40.9746528	29.0471808	cafe	
CarrefourSA	40.96362	29.0776618		supermarket
Migros Jet	40.9640412	29.078048		convenience
Moni Restoran Cafe	40.9641992	29.0782358	restaurant	
A101	40.9610893	29.0858112		supermarket
Ateş Market	40.1804754	26.3605511		convenience
Ada Restaurant	40.1808136	26.3606798	restaurant	
ŞOK	40.181295	26.3606156		supermarket
Okan Büfe	40.1823577	26.3600756		convenience
Cevahir Ev Yemekleri	40.1492555	26.4012293	restaurant	
Ada Restaurant	40.1808585	26.3607038	restaurant	
Çınar Supermarket	40.180998	26.3602012		supermarket
Durak Cafe	40.1809641	26.3606272	cafe	
Eceabat Belediyesi Sosyal Tesisleri	40.1800998	26.3611881	cafe	
Papatya Aile Çay Bahçesi	40.1808544	26.3612836	cafe	
Aliş Pasta & Börek Salonu	40.1810161	26.3606226	cafe	
Fors Cafe & Restaurant	40.1779694	26.3624653	restaurant	
Boğaz Supermarket	40.1810317	26.3598232		supermarket
Sok	40.1915205	29.0433464		supermarket
Haci Day	40.1875012	29.0572236	restaurant	
Somuncu Baba	41.6848879	26.5631398		bakery
Berk Çiftlik	40.9755681	29.1219526		convenience
(isimsiz)	36.5493433	31.9844649	restaurant	
(isimsiz)	40.9892282	29.0307968	cafe	
Rise & Shine	40.9700462	29.0756921	cafe	
Öz En Satır Et	40.857966	26.6937617	restaurant	
Ay Yıldız Market	40.8579714	26.6940452		convenience
BİM	40.1840097	26.3575865		supermarket
Besler Market 1	40.184146	26.3578427		convenience
(isimsiz)	41.0173621	28.9643783	cafe	
Dostlar Süpermarket	40.6910734	29.6046056		supermarket
Cengizler Market	39.3847882	26.8366383		convenience
Köfteci Yusuf	41.0276757	29.2393801	restaurant	
Göçmen börekçisi ve cafe	41.0311326	29.2304449	cafe	
Maydonoz Döner	41.0311517	29.2298505	restaurant	
A101	39.8541971	32.6373005		supermarket
BIM	36.5598663	30.5603705		supermarket
Migros Jet	36.5577647	30.5660761		supermarket
BİM	40.9647492	27.4878976		supermarket
Migros	40.9886248	27.6014136		supermarket
A101	40.9655322	27.4875372		supermarket
Onur market	36.8184666	30.5294139		convenience
Şok	41.0293217	28.6819457		supermarket
(isimsiz)	41.2071292	29.1318903	ice_cream	
(isimsiz)	41.2072036	29.1319187	restaurant	
(isimsiz)	41.0300666	28.9509099	cafe	
Şok	40.9470407	40.0505562		supermarket
FUSCA	40.9472856	40.0506634	restaurant	
Crakers Pizza	40.9473952	40.050639	fast_food	
Etçi Enver Usta	40.9409939	40.0562094	cafe	
Özgür Balık Lokantası	40.9409436	40.056376	restaurant	
Durak Market	40.9402404	40.0560069		convenience
Şok	40.9367434	40.0592074		supermarket
Gözde Market	40.9357588	40.0647976		convenience
Cevdet Şef Sürmene Pide	40.9334376	40.0669961	restaurant	
(isimsiz)	36.5503212	31.9840358	bar	
(isimsiz)	36.5483579	31.9828189	restaurant	
Şirin Kafe	41.0228207	28.9008992	cafe	
(isimsiz)	40.1489785	26.4000687	restaurant	
Giresun polisevi sosyal tesisleri	40.913202	38.345951	restaurant	
Ayvasıl Pide Kebap	40.9109753	38.3461348	fast_food	
Akgun Bakkaliyesi	40.912319	38.3436533		convenience
Panorama Kahve	40.9141436	38.3454264	restaurant	
Filika Fındık Evi	40.9158696	38.3353595	cafe	
İkram Pide	40.9246032	38.3163063	restaurant	
Özdemir Fındık & Büfe	40.9275163	38.3114259		convenience
Osmanoğlu Menemen Restoran	40.9252905	38.3140731	restaurant	
Fat Büfe	40.9333727	38.3058003	cafe	
Carrefour	41.0124467	28.6795098		supermarket
Ayşegül Balık Evi	41.0079932	38.8153455	cafe	
Şok	41.008166	38.8155896		supermarket
Otogar Çay Evi	41.0079407	38.8135688	restaurant	
Damla Market	41.0080881	38.8134336		convenience
Otogar Lokantası	41.0078346	38.8136716	restaurant	
BİM	41.0080148	38.8144798		supermarket
Kale Serenti	41.0066803	38.8210534	fast_food	
Yusufun Yeri Balıkçısı	41.0073645	38.8205655	cafe	
A101	41.0043288	38.8309393		supermarket
Ömür Market	41.0047982	38.8340261		convenience
Uzman pide salonu	41.0060686	38.8400582	cafe	
Öz Barabut Pide	41.0058721	38.8452831	fast_food	
A101	41.0052838	38.8488463		supermarket
Bizde	41.0052994	38.8474094		supermarket
AYKAR AVM	41.0030422	38.8543862		supermarket
Kavraz Market	41.0035161	38.8545449		supermarket
Pidecim Tirebolu	41.0044403	38.8550396	cafe	
Taç Market	41.5169977	41.547296		convenience
Sarp Lokanta	41.5171238	41.5468406	cafe	
Setur Duty Free	41.5192709	41.5477508		supermarket
Nora	41.4971731	41.5317176	cafe	
Çakıl	41.4956523	41.5311153	cafe	
(isimsiz)	41.4958335	41.5322322		convenience
Risus Country Serender Park	41.4951339	41.5308821	restaurant	
Burger King	41.4923305	41.5338552	fast_food	
Migros Jet	41.4924919	41.5337836		supermarket
Şok	41.4898131	41.5303695		supermarket
Konak Restoran	41.482265	41.5225068	restaurant	
Reis Döner	40.9147812	29.3018513	restaurant	
Aslanbey Çiftliği	40.9836762	29.3346492	restaurant	
Niwa	40.8185277	29.2983273	restaurant	
(isimsiz)	40.1490886	26.3999392	cafe	
Ömür 2	41.6747584	26.5539196	restaurant	
(isimsiz)	36.8925076	31.2362535	cafe	
Vogs	40.9673605	29.0709991	cafe	
Midpoint	40.9610211	29.0795971	restaurant	
Penguen Coffee Roastery	40.9606626	29.0793469	cafe	
Yamaç	40.1863879	29.0590586	cafe	
Shell Select	41.0057822	28.6225017		convenience
Şok	40.857752	31.1560679		supermarket
BİM	40.85801	31.1563958		supermarket
Kooperatif Market	40.8580497	31.1550513		convenience
A101	40.8583324	31.1554776		convenience
A101	40.8452326	31.1644211		supermarket
File market	40.8444607	31.1641743		supermarket
Domino’s Pizza	40.8446419	31.1639023	fast_food	
Pastane	40.8448065	31.1636494		bakery
Asıl Börek & Tatlı	40.844519	31.1632534		bakery
Diyar Burma Tatlıcısı	40.9922115	29.1179279		confectionery
Starbucks	39.4438465	31.5685762	cafe	
Vegan Food Cartel	41.0349694	28.9832557	restaurant	
Yemci Sedat	40.8354161	31.1626525		convenience
Atakule	39.8862856	32.8557137	restaurant	
(isimsiz)	36.6064978	30.467422	cafe	
Gönül Kahvesi	41.0101789	28.9613311	cafe	
Meşhur Menemenci Cemal Polat	40.9900444	29.0262706	restaurant	
A101	37.8969164	41.128031		supermarket
Wedding in Anka	39.9391129	32.7880199	restaurant	
Malaysta	41.0099777	28.9762809	restaurant	
(isimsiz)	39.9439905	32.8572156	cafe	
Meydan	38.7192167	34.8477021	restaurant	
Migros	38.7150563	34.8440704		supermarket
Bayhan Gıda İletişim	40.4084346	31.5716578		convenience
Oses Çiğköfte	40.4083031	31.5716119	fast_food	
(isimsiz)	36.5449325	31.9865943	restaurant	
Gülburnu Kamyoncular Dinlenme Tesisi	40.9596566	38.6576021	cafe	
(isimsiz)	40.9625964	38.6527105	fast_food	
Murat Usta	40.9688549	38.6488002	cafe	
Çamburnu Restoran	40.9710691	38.6433448	restaurant	
Gümüş Restaurant	40.9709062	38.6429798	restaurant	
(isimsiz)	40.9724434	38.624141	cafe	
Kalecik Yalı Balık Evi	40.963857	38.6113122	restaurant	
Yayık Ağası Restaurant	40.9513616	38.5969564	restaurant	
Ikram'ın Yeri	40.947405	38.5919394	cafe	
A101	40.9347665	38.5721178		supermarket
Ekomini yolağzı	40.9348673	38.5711716		convenience
Firinci Mehmet Usta Ekmek Firini	40.9344162	38.5698742		bakery
jacky jones	37.0670488	37.3403424	cafe	
macro center	37.0715191	37.3400741		convenience
Starbucks	37.0717896	37.3402758	cafe	
(isimsiz)	37.0744673	37.3362075	food_court	
(isimsiz)	37.0743372	37.336598	food_court	
(isimsiz)	37.0741454	37.337216	food_court	
(isimsiz)	37.0749398	37.3375335	food_court	
(isimsiz)	37.0748508	37.3378554	food_court	
(isimsiz)	37.0746727	37.3382331	food_court	
(isimsiz)	37.075224	37.3371473	food_court	
(isimsiz)	37.0753746	37.3368383	food_court	
(isimsiz)	37.0755047	37.3364735	food_court	
(isimsiz)	37.0755356	37.338954	food_court	
(isimsiz)	37.0758197	37.3381258	food_court	
(isimsiz)	37.0758916	37.3372546	food_court	
(isimsiz)	37.0762546	37.3362718	food_court	
Hayal Restaurant	41.2494833	27.8800152	restaurant	
(isimsiz)	41.0085406	28.950239	cafe	
Sahil Market	40.9332076	38.5679773		convenience
Cin Ağanın Yeri	40.9338545	38.5690727	cafe	
Giresunlu Hacı Ustanın Yeri	40.9330016	38.5676604	cafe	
Kulak Balik Evi	40.9284001	38.5591238	cafe	
Gulak Camping Cafe	40.927269	38.5541961	cafe	
Huzur	40.9265908	38.5533341	restaurant	
ASARKAYA	40.9253271	38.5505206	cafe	
ŞEHR-İ YEŞİL	40.9235805	38.5487913	cafe	
Gunes market	40.9178722	38.5350485		convenience
Gezmiş Kafe	40.9167313	38.5220912	cafe	
Ferhat İn Yeri	40.917438	38.520154	cafe	
Hastat Döner	41.2897079	36.3329322	fast_food	
(isimsiz)	36.8070508	31.3550972		convenience
Piși Mutfak	40.9846625	29.0249594	cafe	
Falez Cafe&Restaurant	41.3594473	41.317542	restaurant	
(isimsiz)	40.8015273	29.7638502		convenience
(isimsiz)	40.8014482	29.7639023		bakery
Ulubağ Kebap	41.0050192	39.7283012	restaurant	
The Mint	36.7586756	34.5492611	cafe	
(isimsiz)	42.0265783	35.1500255	fast_food	
(isimsiz)	41.7407516	32.3920901		supermarket
(isimsiz)	41.9753249	33.2325628		convenience
Akın's Cafe & Restaurant	38.0209795	27.0953974	cafe	
Ertok Ekmek & Unlu Mamülleri	38.0210485	27.0953618		bakery
(isimsiz)	40.7761475	32.0374116	cafe	
Hastat Döner	41.2897371	36.3329391	fast_food	
CarrefourSA	40.9681697	29.1010924		supermarket
Unpam	40.9807194	37.8861799	cafe	
unpam	40.9807256	37.8862063	cafe	
(isimsiz)	40.9807672	37.8860191	fast_food	
ULU small convenience shop	36.1524783	33.4972565		convenience
By Patoz market	36.1549215	33.495077		convenience
Convenience store	36.1534014	33.4950838		convenience
Akın’s Bistro	38.0209726	27.0954124	bar	
BİM	38.0289325	27.0808403		supermarket
Carrefour	38.0264838	27.083331		supermarket
Başdaş	38.02658	27.0832257		supermarket
Şok	38.0276366	27.0823806		supermarket
BİM	41.1784744	41.8183494		supermarket
Simit Hisarı	41.1820821	41.8177069		bakery
Kahramanmaras Ice Cream	37.854665	32.4671721	ice_cream	
(isimsiz)	37.8484229	32.4721022	restaurant	
(isimsiz)	41.0365249	28.9819869	pub	
Gloria Jean's	41.0057816	39.7304581	cafe	
Yağmur Fast Food	41.2823291	27.9987176	fast_food	
Kumpir Dünyası	41.2831444	27.9997603	restaurant	
Aziz Baba Restaurant	41.2834479	27.9995866	restaurant	
Börek Sarayı	41.2851912	27.9981836		bakery
01 Adana Kebapçısı	41.2829145	28.0002374	restaurant	
Kekik Et Restaurant	41.2847749	27.9987246	restaurant	
Anteplioğlu	41.2852724	27.9982349	fast_food	
Erzurum Doğal Ürün Pazarı	41.2847922	27.99821		convenience
Dönerci Baba	41.2846071	27.9978873	restaurant	
Sezer Tekel Bayii	41.2843696	27.998956		convenience
Alaçatı Cafe	41.2840488	27.999199	cafe	
Sezer Büfe	41.2842826	27.999042		convenience
totis	40.9863023	29.0252925	cafe	
(isimsiz)	40.9875722	29.0244028	fast_food	
Eye Opia	40.9874561	29.0243313	cafe	
Baypınar	37.8481566	32.4727437	restaurant	
Yavuz Etliekmek	37.8482759	32.4727956	restaurant	
(isimsiz)	37.848313	32.4728123		bakery
Corner Lounge	36.7661526	28.8055259	restaurant	
Hacı Bey	40.1830724	29.0597493	restaurant	
Bi' İşkembe	41.0406375	28.9121036	restaurant	
(isimsiz)	41.0406362	28.9118037		convenience
(isimsiz)	40.6744549	36.5689572		supermarket
Carrefour	41.2836145	41.1615011		supermarket
Seyran Restaurant	41.2543718	41.1222319	restaurant	
Migros	38.8968581	40.5153847		supermarket
Haura	41.0244094	40.5222787	cafe	
myDöner	38.4234407	27.1372604	fast_food	
Komagene	38.4306521	27.1398729	fast_food	
Nalia	41.0292086	40.5189989	restaurant	
(isimsiz)	41.0245426	40.5223748	cafe	
Hazal Çay Evi	37.90278	41.1327542	cafe	
Divan Pub Erenköy	40.9649774	29.0726985	restaurant	
(isimsiz)	41.0340961	28.9804129	bar	
(isimsiz)	41.0341989	28.9804347	bar	
Bizim Lokanta	40.7487058	30.0542182	restaurant	
Bakkal	41.5824512	28.1396931		convenience
Payidar galata	41.0268267	28.9727176	restaurant	
Aseka Karakoy	41.0249867	28.9774646	restaurant	
Starbucks	40.8907272	29.1756765	cafe	
(isimsiz)	40.609006	43.0924028	cafe	
Merve Sun Hotel Beach Bar	36.7904316	31.3723884	bar	
BİM	41.3097408	36.314935		supermarket
Migros Jet	41.3115664	36.3147025		convenience
Türkiye Tarım Kredi Kooperatif Market	41.3114178	36.3146623		supermarket
Kalkanca Ateşi	41.310304	36.3147953	restaurant	
Bahmar	41.3099391	36.316481		convenience
Bahar Şarküteri	41.3104644	36.3166111		convenience
Fevzidede	41.3111576	36.3146108	restaurant	
Cenikli Tavukçuluk	41.3103578	36.3147539	restaurant	
Şok	41.3135518	36.3141205		supermarket
Adıyörem Plus	41.3107413	36.3148805	restaurant	
Aloha	41.3098461	36.3126425		convenience
Çınar Market	41.3123994	36.3138853		convenience
A101	41.3129534	36.314057		supermarket
Sinem Aile	40.1320975	29.0368404	restaurant	
Dürüm Yiyelim	41.0158604	28.9727796	restaurant	
Elmalar Cafe & Restaurant	41.0158879	28.9727102	cafe	
(isimsiz)	41.1096241	37.2542344		convenience
Keyf Restoran	41.1146617	37.2720103	restaurant	
Dagli Restoran	41.1154428	37.2681603	restaurant	
Akbaşlar Gıda	41.114144	37.2654988		convenience
Ora Manyetik Kum Kafe	41.1169435	37.3109641	cafe	
Köşem Ocakbaşı	41.1276519	37.2883259	cafe	
Tatlıses ÇİĞKÖFTE ÜNYE	41.1277236	37.288269		convenience
Keskinler Unlu Mamulleri	41.1234696	37.2911963	restaurant	
Hicret Alışveriş Merkezi	41.1224305	37.2880518		supermarket
A101	41.1241402	37.2875509		supermarket
BİM	41.1148919	37.3186742		supermarket
Asado Steak Restoran Ünye	41.1148355	37.3227603	cafe	
(isimsiz)	41.1130842	37.327603		convenience
(isimsiz)	41.1096467	37.3453263		convenience
Acısu Ekşimaya ismailin Firini	41.1091354	37.3479348		convenience
(isimsiz)	41.1091843	37.347734	cafe	
Ali Neozat	41.1090959	37.3513765	restaurant	
Şok	41.108453	37.3552836		supermarket
(isimsiz)	41.1083103	37.3558155	restaurant	
Özgüven Unlu Mamülleri	38.3904138	27.1641536		bakery
Elvanlı Market	38.3904471	27.1638738		convenience
Şok	41.3661976	41.6806125		supermarket
(isimsiz)	37.5907891	36.8383505	fast_food	
Unique	37.5914321	36.8375527		coffee
Burger King	37.5912995	36.8375076	fast_food	
Popeyes	37.5912026	36.8375806	fast_food	
A101	37.5904213	36.836848		supermarket
Whisper	37.5894672	36.837079		coffee
İstasyon Kahvaltı	41.0215494	37.5296037	restaurant	
Serdaroğlu Market	41.0205751	37.5371102		convenience
Meşhur Çorbacı	41.0206187	37.5370257	cafe	
Irmak Kafe	41.0206098	37.5367486	cafe	
Konak Cafe	41.0220358	37.5456261	restaurant	
Bolaman Park	41.0226024	37.5454769	restaurant	
(isimsiz)	41.0243669	37.5535521	restaurant	
Yerli Köfteci	41.024448	37.5570722	cafe	
Asaf Market	41.0275063	37.5712253		convenience
Bayrak Lokantası	41.0274849	37.5710737	cafe	
Karakullukçu Aile Lokantası	41.033806	37.5871507	restaurant	
Yeşil Gıda	41.0358752	37.5916261		convenience
Cındıkoğlu Trabzon Ekmeği	41.0165826	37.5204916	cafe	
Trabzon Ekmek Fırını	41.0270562	37.5109488		bakery
A101	41.0269713	37.5107521		supermarket
BİM	41.0285823	37.5060783		supermarket
Tarım Kredi Kooperatif Market	41.028759	37.5050851		convenience
ZNG Pet Gross	41.0328731	37.4979844	fast_food	
BİM	41.0328268	37.4980854		supermarket
Hilal Restoran	41.0341522	37.4956628	restaurant	
Otogar	41.034544	37.4945035	cafe	
Cajun Corner	41.0354433	37.4937527	cafe	
NegroBurger	41.0352767	37.4927211	fast_food	
Öz Diyarbakır Sofrası	41.0343116	37.4892779	cafe	
Çemiçoğlu Kasabi	41.018929	37.4751987	cafe	
Ayazlı	41.0190698	37.4753794		convenience
Ceceloğlu Torku Bayii	41.0202872	37.4758983		supermarket
Şehr-i Alem Sabri Usta'nın Yeri	41.0209368	37.4767856	cafe	
Nutas	41.2178964	36.6623767	cafe	
Esnaf Çay Evi	41.2087064	36.6949141	fast_food	
Et Mangal	41.2061033	36.6978171	cafe	
Galip Usta Pide	41.2052029	36.7012664	cafe	
(isimsiz)	41.2059263	36.7033567	cafe	
İstek Pide	41.2050369	36.7034775	cafe	
Trabzon Ekmeği	41.2046349	36.7166744	cafe	
BİM	41.203956	36.7170367		supermarket
Beyaz Fırın	40.9834172	29.0236817	cafe	
Uzunmustafa Ekmek Fırını	40.8472875	31.145452		bakery
Heri büfe	40.6539132	35.8331022		convenience
Keleşoğulları Market	40.6584482	35.8344139		convenience
Köfteci Çavuş	40.6656263	35.831043	cafe	
Sıla Market	40.6606478	35.8025443		convenience
Nurtaş Süpermarket AVM	40.6535852	35.7988673		supermarket
Şok	40.6531128	35.799246		supermarket
BİM	40.653373	35.8092374		supermarket
Stad Balikçilik	40.653642	35.810721	restaurant	
Mycakeshop Pasta Sanatı	40.6503423	35.8074791		confectionery
Zeytintin	40.6504411	35.8073887		convenience
Koçmar	40.6506889	35.8071371		supermarket
Midyeci Hakan	40.651146	35.8066163	restaurant	
Bulent Borekçilik	40.651305	35.8064309		bakery
(isimsiz)	40.6514222	35.8062764	cafe	
Subway	40.9922718	29.1190766	fast_food	
Mado	40.9922813	29.1192715	cafe	
Bizim	39.9544671	41.2935173		supermarket
Caffè Nero	40.9927815	29.1249509	cafe	
Starbucks	40.9927937	29.1247753	cafe	
(isimsiz)	36.5734114	30.5660793		convenience
